2024_10_BUF_IND|10|IND|BUF|43.7|42|0.7128169
2024_10_BUF_IND|10|IND|BUF|43.7|43|0.6834782
2024_10_BUF_IND|10|IND|BUF|43.7|44|0.61836845
2024_10_BUF_IND|10|IND|BUF|43.7|45|0.5998101
2024_10_BUF_IND|10|IND|BUF|43.7|46|0.5998101
2024_10_BUF_IND|10|IND|BUF|43.7|47|0.6481608
2024_10_BUF_IND|10|IND|BUF|43.7|48|0.58373773
2024_10_BUF_IND|10|IND|BUF|43.7|49|0.5596115
2024_10_BUF_IND|10|IND|BUF|43.7|50|0.5204199
2024_10_BUF_IND|10|IND|BUF|43.7|51|0.5244694
2024_10_BUF_IND|10|IND|BUF|43.7|52|0.53201944
2024_10_BUF_IND|10|IND|BUF|43.7|53|0.5705893
2024_10_BUF_IND|10|IND|BUF|43.7|54|0.5184465
2024_10_BUF_IND|10|IND|BUF|43.7|55|0.5202911
2024_10_BUF_IND|10|IND|BUF|43.7|56|0.5416588
2024_10_BUF_IND|10|IND|BUF|43.7|57|0.44395185
2024_10_BUF_IND|10|IND|BUF|43.7|58|0.43887272
2024_10_BUF_IND|10|IND|BUF|43.7|59|0.43921188
2024_10_BUF_IND|10|IND|BUF|43.7|60|0.31704766
2024_10_BUF_IND|10|IND|BUF|43.7|61|0.29265356
2024_10_BUF_IND|10|IND|BUF|43.7|62|0.29853952
2024_10_BUF_IND|10|IND|BUF|43.7|63|0.31109536
2024_10_BUF_IND|10|IND|BUF|43.7|64|0.3284104
2024_10_BUF_IND|10|IND|BUF|43.7|65|0.35013896
2024_10_BUF_IND|10|IND|BUF|43.7|66|0.34419125
2024_10_BUF_IND|10|IND|BUF|43.7|67|0.34450224
2024_10_BUF_IND|10|IND|BUF|43.7|68|0.31287515
2024_10_BUF_IND|10|IND|BUF|43.7|69|0.30870873
2024_10_BUF_IND|10|IND|BUF|43.7|70|0.36429024
2024_10_BUF_IND|10|IND|BUF|43.7|71|0.3654834
2024_10_BUF_IND|10|IND|BUF|43.7|72|0.34610713
2024_10_BUF_IND|10|IND|BUF|43.7|73|0.40885356
2024_10_BUF_IND|10|IND|BUF|43.7|74|0.39011714
2024_10_BUF_IND|10|IND|BUF|43.7|75|0.48574454
2024_10_BUF_IND|10|IND|BUF|43.7|76|0.5671978
2024_10_BUF_IND|10|IND|BUF|43.7|77|0.5708064
2024_10_BUF_IND|10|IND|BUF|43.7|78|0.5617181
2024_10_BUF_IND|10|IND|BUF|43.7|79|0.5575042
2024_10_BUF_IND|10|IND|BUF|43.7|80|0.5579711
2024_10_BUF_IND|10|IND|BUF|43.7|81|0.58436584
2024_10_BUF_IND|10|IND|BUF|43.7|82|0.60665727
2024_10_BUF_IND|10|IND|BUF|43.7|83|0.55878717
2024_10_BUF_IND|10|IND|BUF|43.7|84|0.5756775
2024_10_BUF_IND|10|IND|BUF|43.7|85|0.5532708
2024_10_BUF_IND|10|IND|BUF|43.7|86|0.57279533
2024_10_BUF_IND|10|IND|BUF|43.7|87|0.5919164
2024_10_BUF_IND|10|IND|BUF|43.7|88|0.5740887
2024_10_BUF_IND|10|IND|BUF|43.7|89|0.55972105
2024_10_BUF_IND|10|IND|BUF|43.7|90|0.6859783
2024_10_BUF_IND|10|IND|BUF|43.7|91|0.6744861
2024_10_BUF_IND|10|IND|BUF|43.7|92|0.7069734
2024_10_BUF_IND|10|IND|BUF|43.7|93|0.7017361
2024_10_BUF_IND|10|IND|BUF|43.7|94|0.72349536
2024_10_BUF_IND|10|IND|BUF|43.7|95|0.7437321
2024_10_BUF_IND|10|IND|BUF|43.7|96|0.74982065
2024_10_BUF_IND|10|IND|BUF|43.7|97|0.73067844
2024_10_BUF_IND|10|IND|BUF|43.7|98|0.7286805
2024_10_BUF_IND|10|IND|BUF|43.7|99|0.7040021
2024_10_BUF_IND|10|IND|BUF|43.7|100|0.722046
2024_10_BUF_IND|10|IND|BUF|43.7|101|0.7632239
2024_10_BUF_IND|10|IND|BUF|43.7|102|0.75241727
2024_10_BUF_IND|10|IND|BUF|43.7|103|0.7266528
2024_10_BUF_IND|10|IND|BUF|43.7|104|0.7127924
2024_10_BUF_IND|10|IND|BUF|43.7|105|0.7359228
2024_10_BUF_IND|10|IND|BUF|43.7|106|0.743292
2024_10_BUF_IND|10|IND|BUF|43.7|107|0.7242352
2024_10_BUF_IND|10|IND|BUF|43.7|108|0.7084383
2024_10_BUF_IND|10|IND|BUF|43.7|109|0.7296859
2024_10_BUF_IND|10|IND|BUF|43.7|110|0.64190996
2024_10_BUF_IND|10|IND|BUF|43.7|111|0.6596935
2024_10_BUF_IND|10|IND|BUF|43.7|112|0.8195306
2024_10_BUF_IND|10|IND|BUF|43.7|113|0.6577077
2024_10_BUF_IND|10|IND|BUF|43.7|114|0.6751038
2024_10_BUF_IND|10|IND|BUF|43.7|115|0.69298273
2024_10_BUF_IND|10|IND|BUF|43.7|116|0.6403278
2024_10_BUF_IND|10|IND|BUF|43.7|117|0.65814817
2024_10_BUF_IND|10|IND|BUF|43.7|118|0.66301286
2024_10_BUF_IND|10|IND|BUF|43.7|119|0.6970997
2024_10_BUF_IND|10|IND|BUF|43.7|120|0.78315616
2024_10_BUF_IND|10|IND|BUF|43.7|121|0.8251422
2024_10_BUF_IND|10|IND|BUF|43.7|122|0.83905816
2024_10_BUF_IND|10|IND|BUF|43.7|123|0.8349051
2024_10_BUF_IND|10|IND|BUF|43.7|124|0.81899655
2024_10_BUF_IND|10|IND|BUF|43.7|125|0.8645071
2024_10_BUF_IND|10|IND|BUF|43.7|126|0.8645071
2024_10_BUF_IND|10|IND|BUF|43.7|127|0.8694914
2024_10_BUF_IND|10|IND|BUF|43.7|128|0.8805167
2024_10_BUF_IND|10|IND|BUF|43.7|129|0.87855333
2024_10_BUF_IND|10|IND|BUF|43.7|130|0.90478235
2024_10_BUF_IND|10|IND|BUF|43.7|131|0.90205246
2024_10_BUF_IND|10|IND|BUF|43.7|132|0.90148234
2024_10_BUF_IND|10|IND|BUF|43.7|133|0.8889598
2024_10_BUF_IND|10|IND|BUF|43.7|134|0.8526565
2024_10_BUF_IND|10|IND|BUF|43.7|135|0.83718795
2024_10_BUF_IND|10|IND|BUF|43.7|136|0.8511698
2024_10_BUF_IND|10|IND|BUF|43.7|137|0.83500016
2024_10_BUF_IND|10|IND|BUF|43.7|138|0.9344499
2024_10_BUF_IND|10|IND|BUF|43.7|139|0.9192172
2024_10_BUF_IND|10|IND|BUF|43.7|140|0.9157877
2024_10_BUF_IND|10|IND|BUF|43.7|141|0.88982856
2024_10_BUF_IND|10|IND|BUF|43.7|142|0.9497369
2024_10_BUF_IND|10|IND|BUF|43.7|143|0.9466656
2024_10_BUF_IND|10|IND|BUF|43.7|144|0.9417263
2024_10_BUF_IND|10|IND|BUF|43.7|145|0.9417263
2024_10_BUF_IND|10|IND|BUF|43.7|146|0.9673505
2024_10_BUF_IND|10|IND|BUF|43.7|147|0.96026266
2024_10_BUF_IND|10|IND|BUF|43.7|148|0.96241504
2024_10_BUF_IND|10|IND|BUF|43.7|149|0.9757066
2024_10_BUF_IND|10|IND|BUF|43.7|150|0.9813632
2024_10_BUF_IND|10|IND|BUF|43.7|151|0.9825404
2024_10_BUF_IND|10|IND|BUF|43.7|152|0.98906684
2024_10_BUF_IND|10|IND|BUF|43.7|153|0.99244636
2024_10_BUF_IND|10|IND|BUF|43.7|154|0.9988196
2024_10_BUF_IND|10|IND|BUF|43.7|155|0.99885577
2024_10_BUF_IND|10|IND|BUF|43.7|156|0.9988587
2024_10_BUF_IND|10|IND|BUF|43.7|157|0.99914277
2024_10_BUF_IND|10|IND|BUF|43.7|158|0.9987939
2024_10_BUF_IND|10|IND|BUF|43.7|159|0.99931306
2024_10_BUF_IND|10|IND|BUF|43.7|160|0.99894786
2024_10_BUF_IND|10|IND|BUF|43.7|161|0.9988406
2024_10_BUF_IND|10|IND|BUF|43.7|162|0.999014
2024_10_BUF_IND|10|IND|BUF|43.7|163|0.9992702
2024_10_BUF_IND|10|IND|BUF|43.7|164|0.99921453
2024_10_BUF_IND|10|IND|BUF|43.7|165|0.9993515
2024_10_BUF_IND|10|IND|BUF|43.7|166|0.9990531
2024_10_BUF_IND|10|IND|BUF|43.7|167|0.9975664
2024_10_BUF_IND|10|IND|BUF|43.7|168|0.9970241
2024_10_BUF_IND|10|IND|BUF|43.7|169|0.99659765
2024_10_BUF_IND|10|IND|BUF|43.7|170|0.9964306
2024_10_BUF_IND|10|IND|BUF|43.7|171|0.9965148
2024_10_BUF_IND|10|IND|BUF|43.7|172|
2024_11_KC_BUF|11|BUF|KC|44.7|1|0.566792
2024_11_KC_BUF|11|BUF|KC|44.7|2|0.56645375
2024_11_KC_BUF|11|BUF|KC|44.7|3|0.5505344
2024_11_KC_BUF|11|BUF|KC|44.7|4|0.6346173
2024_11_KC_BUF|11|BUF|KC|44.7|5|0.6258804
2024_11_KC_BUF|11|BUF|KC|44.7|6|0.6057667
2024_11_KC_BUF|11|BUF|KC|44.7|7|0.6988405
2024_11_KC_BUF|11|BUF|KC|44.7|8|0.7161022
2024_11_KC_BUF|11|BUF|KC|44.7|9|0.70549464
2024_11_KC_BUF|11|BUF|KC|44.7|10|0.68983227
2024_11_KC_BUF|11|BUF|KC|44.7|11|0.74076897
2024_11_KC_BUF|11|BUF|KC|44.7|12|0.7538103
2024_11_KC_BUF|11|BUF|KC|44.7|13|0.7320771
2024_11_KC_BUF|11|BUF|KC|44.7|14|0.7318069
2024_11_KC_BUF|11|BUF|KC|44.7|15|0.74685764
2024_11_KC_BUF|11|BUF|KC|44.7|16|0.74372953
2024_11_KC_BUF|11|BUF|KC|44.7|17|0.8013978
2024_11_KC_BUF|11|BUF|KC|44.7|18|0.7991326
2024_11_KC_BUF|11|BUF|KC|44.7|19|0.78887683
2024_11_KC_BUF|11|BUF|KC|44.7|20|0.758109
2024_11_KC_BUF|11|BUF|KC|44.7|21|0.8116763
2024_11_KC_BUF|11|BUF|KC|44.7|22|0.80190223
2024_11_KC_BUF|11|BUF|KC|44.7|23|0.7767272
2024_11_KC_BUF|11|BUF|KC|44.7|24|0.7596375
2024_11_KC_BUF|11|BUF|KC|44.7|25|0.7445023
2024_11_KC_BUF|11|BUF|KC|44.7|26|0.7498057
2024_11_KC_BUF|11|BUF|KC|44.7|27|0.7490493
2024_11_KC_BUF|11|BUF|KC|44.7|28|0.7472291
2024_11_KC_BUF|11|BUF|KC|44.7|29|0.7307058
2024_11_KC_BUF|11|BUF|KC|44.7|30|0.6930389
2024_11_KC_BUF|11|BUF|KC|44.7|31|0.7012393
2024_11_KC_BUF|11|BUF|KC|44.7|32|0.6998507
2024_11_KC_BUF|11|BUF|KC|44.7|33|0.66312146
2024_11_KC_BUF|11|BUF|KC|44.7|34|0.6689269
2024_11_KC_BUF|11|BUF|KC|44.7|35|0.67978734
2024_11_KC_BUF|11|BUF|KC|44.7|36|0.6282779
2024_11_KC_BUF|11|BUF|KC|44.7|37|0.6282779
2024_11_KC_BUF|11|BUF|KC|44.7|38|0.58146197
2024_11_KC_BUF|11|BUF|KC|44.7|39|0.5804882
2024_11_KC_BUF|11|BUF|KC|44.7|40|0.58947164
2024_11_KC_BUF|11|BUF|KC|44.7|41|0.5730475
2024_11_KC_BUF|11|BUF|KC|44.7|42|0.5473681
2024_11_KC_BUF|11|BUF|KC|44.7|43|0.6090715
2024_11_KC_BUF|11|BUF|KC|44.7|44|0.59860253
2024_11_KC_BUF|11|BUF|KC|44.7|45|0.5960168
2024_11_KC_BUF|11|BUF|KC|44.7|46|0.6162661
2024_11_KC_BUF|11|BUF|KC|44.7|47|0.6754712
2024_11_KC_BUF|11|BUF|KC|44.7|48|0.65717643
2024_11_KC_BUF|11|BUF|KC|44.7|49|0.71182215
2024_11_KC_BUF|11|BUF|KC|44.7|50|0.7352257
2024_11_KC_BUF|11|BUF|KC|44.7|51|0.7365177
2024_11_KC_BUF|11|BUF|KC|44.7|52|0.7362504
2024_11_KC_BUF|11|BUF|KC|44.7|53|0.75113654
2024_11_KC_BUF|11|BUF|KC|44.7|54|0.76831293
2024_11_KC_BUF|11|BUF|KC|44.7|55|0.8115386
2024_11_KC_BUF|11|BUF|KC|44.7|56|0.8088404
2024_11_KC_BUF|11|BUF|KC|44.7|57|0.80785763
2024_11_KC_BUF|11|BUF|KC|44.7|58|0.78829575
2024_11_KC_BUF|11|BUF|KC|44.7|59|0.7715022
2024_11_KC_BUF|11|BUF|KC|44.7|60|0.69084495
2024_11_KC_BUF|11|BUF|KC|44.7|61|0.6903266
2024_11_KC_BUF|11|BUF|KC|44.7|62|0.65605175
2024_11_KC_BUF|11|BUF|KC|44.7|63|0.6411132
2024_11_KC_BUF|11|BUF|KC|44.7|64|0.6564834
2024_11_KC_BUF|11|BUF|KC|44.7|65|0.6391485
2024_11_KC_BUF|11|BUF|KC|44.7|66|0.60085
2024_11_KC_BUF|11|BUF|KC|44.7|67|0.6098366
2024_11_KC_BUF|11|BUF|KC|44.7|68|0.6257644
2024_11_KC_BUF|11|BUF|KC|44.7|69|0.5871965
2024_11_KC_BUF|11|BUF|KC|44.7|70|0.5861993
2024_11_KC_BUF|11|BUF|KC|44.7|71|0.5865166
2024_11_KC_BUF|11|BUF|KC|44.7|72|0.5870034
2024_11_KC_BUF|11|BUF|KC|44.7|73|0.6123418
2024_11_KC_BUF|11|BUF|KC|44.7|74|0.64243007
2024_11_KC_BUF|11|BUF|KC|44.7|75|0.6776541
2024_11_KC_BUF|11|BUF|KC|44.7|76|0.67243177
2024_11_KC_BUF|11|BUF|KC|44.7|77|0.7016532
2024_11_KC_BUF|11|BUF|KC|44.7|78|0.69303405
2024_11_KC_BUF|11|BUF|KC|44.7|79|0.7102277
2024_11_KC_BUF|11|BUF|KC|44.7|80|0.6984887
2024_11_KC_BUF|11|BUF|KC|44.7|81|0.65136844
2024_11_KC_BUF|11|BUF|KC|44.7|82|0.635302
2024_11_KC_BUF|11|BUF|KC|44.7|83|0.68063504
2024_11_KC_BUF|11|BUF|KC|44.7|84|0.68607706
2024_11_KC_BUF|11|BUF|KC|44.7|85|0.6865113
2024_11_KC_BUF|11|BUF|KC|44.7|86|0.6559222
